1.792474866	83.007728577
1.803311706	83.007728577
1.824985385	83.007728577
1.846659184	83.341171265
1.857496023	83.382850647
1.879169703	83.507896423
1.890006542	83.591255188
1.911680222	83.716293335
1.933353901	83.799652100
1.944190741	83.841339111
1.965864539	83.966377258
1.987538218	84.049736023
1.998375058	84.091415405
2.020048857	84.216453552
2.030885696	84.299819946
2.052559376	84.424858093
2.074233055	84.758300781
2.085069895	84.841659546
2.106743574	84.966697693
2.117580414	85.008384705
2.139254093	85.175102234
2.160927773	85.258460999
2.171764612	85.258460999
2.193438292	85.341819763
2.204275131	85.383506775
2.225948811	85.466865540
2.247622490	85.508544922
2.258459330	85.591903687
2.280133247	85.675262451
2.301806927	85.716941833
2.312643766	85.758621216
2.334317446	85.758621216
2.345154285	85.841987610
2.366827965	85.841987610
2.388501644	85.925346375
2.399338484	85.925346375
2.421012163	86.008705139
2.431849003	86.050384521
2.453522682	86.175430298
2.475196362	86.258789062
2.486033440	86.300468445
2.507707119	86.342147827
2.529380798	86.425506592
2.540217638	86.425506592
2.561891317	86.467185974
2.572728157	86.508865356
2.594401836	86.508865356
2.616075516	86.592231750
2.626912355	86.592231750
2.648586035	86.633911133
2.659422874	86.675590515
2.681096792	86.675590515
2.702770472	86.717269897
2.713607073	86.717269897
2.735280991	86.717269897
2.746117830	86.717269897
2.767791510	86.717269897
2.789465189	86.717269897
2.800302029	86.717269897
2.821975708	86.800628662
2.843649387	86.883987427
2.854486227	86.883987427
2.876159906	86.883987427
2.886996746	86.883987427
2.908670425	86.883987427
2.930344343	86.883987427
2.941180944	86.883987427
2.962854624	86.883987427
2.973691702	86.883987427
2.995365381	86.883987427
3.017039061	86.967353821
3.027875900	87.050712585
3.049549580	87.092391968
3.060386419	87.092391968
3.082060099	87.092391968
3.103733778	87.092391968
3.114570618	87.092391968
3.136244535	87.092391968
3.157917976	87.134071350
3.168755054	87.134071350
3.190428495	87.134071350
3.201265574	87.092391968
3.222939253	87.092391968
3.244612932	87.092391968
3.255449772	87.092391968
3.277123451	87.092391968
3.287960291	87.092391968
3.309633970	87.092391968
3.331307650	87.092391968
3.342144489	87.092391968
3.363818407	87.092391968
3.385491848	87.092391968
3.396328926	87.092391968
3.418002367	87.092391968
3.428839207	87.092391968
3.450513124	87.092391968
3.472186804	87.092391968
3.483023643	87.092391968
3.504697323	87.092391968
3.515534163	87.092391968
3.537207842	87.092391968
3.558881521	87.092391968
3.569718361	87.092391968
3.591392279	87.092391968
3.602229118	87.092391968
3.623902559	87.092391968
3.645576477	87.092391968
3.656413078	87.092391968
3.678086996	87.092391968
3.699760675	87.092391968
3.710597515	87.092391968
3.732271194	87.092391968
3.743108034	87.092391968
3.764781713	87.092391968
3.786455393	87.092391968
3.797292233	87.092391968
3.818965912	87.092391968
3.829802990	87.092391968
3.851476431	87.092391968
3.873150349	87.092391968
3.883986950	87.092391968
3.905660868	87.092391968
3.916497707	87.092391968
3.938171387	87.092391968
3.959845066	87.092391968
3.970681906	87.092391968
3.992355585	87.092391968
4.014029503	87.092391968
4.024866104	87.092391968
4.046539783	87.092391968
4.057376862	87.092391968
4.079050541	87.092391968
4.100724220	87.092391968
4.111560822	87.092391968
4.133234501	87.092391968
4.144071579	87.092391968
4.165745258	87.092391968
4.187418938	87.092391968
4.198256016	87.092391968
4.219929218	87.092391968
4.230766296	87.092391968
4.252439976	87.050712585
4.274113655	86.925666809
4.284950733	86.883987427
4.306624413	86.883987427
4.328298092	86.883987427
4.339134693	86.883987427
4.360808372	86.883987427
4.371645451	86.883987427
4.393319130	86.883987427
4.414992809	86.883987427
4.425829887	86.883987427
4.447503567	86.883987427
4.458340168	86.883987427
4.480013847	86.883987427
4.501687527	86.883987427
4.512524605	86.883987427
4.534198284	86.883987427
4.555871964	86.717269897
4.566708565	86.717269897
4.588382244	86.633911133
4.599219322	86.633911133
4.620893002	86.633911133
4.642566681	86.633911133
4.653403282	86.633911133
4.675076962	86.633911133
4.685914040	86.633911133
4.707587719	86.633911133
4.729261398	86.633911133
4.740098476	86.633911133
4.761772156	86.633911133
4.772608757	86.633911133
4.794282436	86.633911133
4.815956593	86.675590515
4.826793194	86.717269897
4.848466873	86.717269897
4.870140553	86.675590515
4.880977154	86.633911133
4.902651310	86.633911133
4.913487911	86.633911133
4.935161591	86.633911133
4.956835270	86.633911133
4.967672348	86.633911133
4.989346027	86.633911133
5.000182629	86.633911133
5.021856785	86.633911133
5.043529987	86.633911133
5.054367065	86.633911133
5.076040745	86.633911133
5.086877823	86.633911133
5.108551502	86.633911133
5.119388103	86.633911133
5.130224705	86.633911133
5.141061783	86.633911133
5.151898384	86.592231750
5.162735462	86.592231750
5.173572540	86.550552368
5.184409142	86.550552368
5.195246220	86.508865356
5.206082821	86.508865356
5.206082821	86.508865356
5.216919422	86.508865356
5.227756500	86.508865356
5.238593578	86.508865356
5.249430180	86.508865356
5.260267258	86.508865356
5.271103859	86.508865356
5.281940937	86.508865356
5.292778015	86.508865356
5.303614616	86.508865356
5.314451218	86.508865356
5.325288296	86.508865356
5.336124897	86.508865356
5.346961975	86.508865356
5.357799053	86.508865356
5.368635654	86.508865356
5.108551502	86.633911133
5.119388103	86.633911133
5.130224705	86.633911133
5.141061783	86.633911133
5.151898384	86.592231750
5.162735462	86.592231750
5.173572540	86.550552368
5.184409142	86.550552368
5.195246220	86.508865356
5.206082821	86.508865356
5.206082821	86.508865356
5.216919422	86.508865356
5.227756500	86.508865356
5.238593578	86.508865356
5.249430180	86.508865356
5.260267258	86.508865356
5.271103859	86.508865356
5.281940937	86.508865356
5.292778015	86.508865356
5.303614616	86.508865356
5.314451218	86.508865356
5.325288296	86.508865356
5.336124897	86.508865356
5.346961975	86.508865356
5.357799053	86.508865356
5.368635654	86.508865356
5.379472733	86.217109680
5.379472733	86.217109680
5.390309334	86.133743286
5.401145935	86.133743286
5.411983013	86.133743286
5.422820091	86.133743286
5.433656693	86.133743286
5.444493771	86.133743286
5.455330372	86.133743286
5.466167450	86.133743286
5.477004528	86.133743286
5.487841129	86.133743286
5.498677731	86.133743286
5.509514809	86.133743286
5.520351410	86.133743286
5.531188488	86.133743286
5.542025089	86.133743286
5.552862167	86.008705139
5.563699245	86.008705139
5.563699245	86.008705139
5.574535847	85.967025757
5.585372448	85.925346375
5.596209526	85.925346375
5.607046127	85.925346375
5.617883205	85.925346375
5.628720284	85.925346375
5.639556885	85.925346375
5.650393963	85.925346375
5.661230564	85.925346375
5.672067642	85.925346375
5.682904243	85.925346375
5.693741322	85.925346375
5.704577923	85.925346375
5.715415001	85.925346375
5.726251602	85.925346375
5.737088680	85.925346375
5.747925758	85.883666992
5.747925758	85.883666992
5.758762360	85.883666992
5.769598961	85.841987610
5.780436039	85.758621216
5.791272640	85.716941833
5.802109718	85.716941833
5.812946320	85.716941833
5.823783398	85.716941833
5.834620476	85.716941833
5.845457077	85.716941833
5.856294155	85.716941833
5.867130756	85.716941833
5.877967358	85.716941833
5.888804436	85.716941833
5.899641514	85.716941833
5.910478115	85.716941833
5.921315193	85.716941833
5.921315193	85.716941833
5.932151794	85.716941833
5.942988873	85.716941833
5.953825951	85.716941833
5.964662552	85.716941833
5.975499153	85.716941833
5.986336231	85.716941833
5.997172832	85.716941833
6.008009911	85.716941833
6.018846989	85.716941833
6.029683590	85.716941833
6.040520668	85.716941833
6.051357269	85.675262451
6.062193871	85.591903687
6.073030949	85.591903687
6.083868027	85.550224304
6.094704628	85.508544922
6.105541706	85.508544922
6.105541706	85.508544922
6.116378307	85.508544922
6.127215385	85.508544922
6.138052464	85.508544922
6.148888588	85.508544922
6.159725666	85.508544922
6.170562744	85.508544922
6.181399345	85.508544922
6.192236423	85.508544922
6.203073025	85.508544922
6.213910103	85.508544922
6.224747181	85.508544922
6.235583782	85.466865540
6.246420383	85.425186157
6.257257462	85.425186157
6.268094063	85.425186157
6.278931141	85.425186157
6.289768219	85.341819763
6.289768219	85.341819763
6.300604820	85.341819763
6.311441898	85.341819763
6.322278500	85.341819763
6.333115101	85.258460999
6.343952179	85.258460999
6.354789257	85.258460999
6.365625858	85.216781616
6.376462936	85.175102234
6.387299538	85.175102234
6.398136616	85.175102234
6.408973694	85.175102234
6.419810295	85.175102234
6.430646896	85.175102234
6.441483974	85.175102234
6.452320576	85.175102234
6.463157654	85.175102234
6.463157654	85.175102234
6.473994255	85.175102234
6.484831333	85.175102234
6.495668411	85.175102234
6.506505013	85.175102234
6.517341614	85.175102234
6.528178692	85.175102234
6.539015293	85.175102234
6.549852371	85.133422852
6.560689449	85.091743469
6.571526051	84.966697693
6.582363129	84.966697693
6.593199730	84.966697693
6.604036808	84.966697693
6.614873409	84.966697693
6.625710487	84.966697693
6.636547089	84.966697693
6.647384167	84.966697693
6.647384167	84.966697693
6.658220768	84.966697693
6.669057846	84.966697693
6.679894924	84.966697693
6.690731525	84.966697693
6.701568127	84.966697693
6.712405205	84.966697693
6.723241806	84.966697693
6.734078884	84.966697693
6.744915962	84.966697693
6.755752563	84.925018311
6.766589642	84.841659546
6.777426243	84.799980164
6.788263321	84.758300781
6.799099922	84.758300781
6.809936523	84.758300781
6.820773602	84.758300781
6.820773602	84.758300781
6.831610680	84.758300781
6.842447281	84.758300781
6.853284359	84.758300781
6.864120960	84.758300781
6.874958038	84.758300781
6.885795116	84.758300781
6.896631718	84.549896240
6.907468319	84.508216858
6.918305397	84.424858093
6.929141998	84.174774170
6.939979076	84.383178711
6.950816154	84.049736023
6.961652756	83.966377258
6.972489834	83.924697876
6.983326435	84.258132935
6.994163036	84.258132935
7.005000591	84.299819946
